art nummer	beskrivning	antal	Modell				
80700-R8002	Regulator Door	1	E23	För fönster höger framdörr		Philipson kartong 1	
80760-H8503	Handle	1	B310	Fönstervev	Brun	Kartong Träolja	
80763-U7400	Washer Seating	1	810 mfl	1$			
80818-9U000	Tape Front Door	1					
80820-01W01	Weather Strip, front door RH	1	720	Plåt/gummi  			
80827-01L02	W/Strip	1	C31				
80834-28W00	Weather	1	720				
80860-15G00	Screen	1	D21				
80861-15G00	Seal   	2					
80872-57M21	Moulding RH	1	N13	List, plast			100$
80873-59M10	Moulding LH	1	N13	List, plast			80$
80900-25G11	Fin Door	1	D21				
80900-27M71	Finisher Door	1		Grå  			
80900-R8016	Door Card	1	E23	Dörrsida brun höger framdörr			
80901-M6600	Door Card	1	N10	Dörrsida Brun 2 dörrars			
80910-28M02		1		Röd Vinylremsa		Philipson kartong 1	
80940-01A77	Handle Pull	1	T11, B11	Grå Plast  			59$
8212-05R60	Accent Stripe	2	K10	Nissan Micra GL		Philipson kartong 2	
82820-D0100	Moulding- rear door RH	2	T11	Plåt/gummi  			
82821-34A15	Moulding-rear door LH	1	B11	Plåt/gummi  			
82826-01L01	Rubber	1	C31				
82872-08L70	Moulding, door	1	C31	Gummi/krom			
83410-21M60	Cover, window Hinge	1	N12			Kartong Träolja	
83834-01R02	Seal Assy-RR SI	1		Gummilist			
83835-01R02	Seal Assy-RR S	1		Gummilist			
84443-N5800	Cable	1					
84611-M3000	W/Strip	1	F10				
84880-U7460	Moulding	1	810	kromlist bagage sedan			
84896-D1103	Emblem	1	T11	1.8GL		Philipson kartong 2	
84898-Q1500	Emblem	11	C230	2.4 PÅ BAKLUCKA		ALCROLÅDAN	
84902-D3000	Carpet	1	T11	Matta bagage stanza sedan			
84941-W1000	Finish-Trunk	1	910	Grå vinyl		Philipson kartong 1	
84970-16E00	Board-T/Floor	1		Masonit till sidan av bagage			
85022-01E00	STÖTFÅNGARE	2	U11	Plast  BAK			
85022-M7725	Bumper	1	N10				
85022-M7725	STÖTFÅNGARE	1	N10	PLAST BAK			179€
85029-55G00	Rubber Bumper	1	D21	4$			
85050-N8210	Bumper	1	S110	Plast  			86$
85075-N8210	Moulding	1		kromad list på stötfångarhörn			
85080-N8210	Filler	1	S110	Del stötfångare bak			76$
85210-P9400	Stay- Bmpr	1	S130			Till Hayder	
85211-N8200	Stay RR Bumper	1	S110			Kartong Pågen	70$
85220-W0500	Stay	1	910	Plåt på ramben   		Kartong Pågen	
85221-Q0101	Bumper	1	C230	Fäste stötfångare?		Kartong Bluebird MTR478	
85230-N8200	Shim RR Bumper	1	S110	Liten Plåt,		Kartong Pågen	16$
85520-34A00		1		Plåt  		Kartong Pågen	
86840-09G10	SEAT Belt	1	WD21	LH GREY		ALCROLÅDAN	
86840-10W02	Seat Belt Set	1	720	Blå, själva bälteslåset			
86840-D4602	Belt Set	1	T12	fram höger		Philipson kartong 2	
87405-10W22	Finisher	1	720	Blå Plastkåpa		Philipson kartong 1	
87405-D4803	Dev-Cov	1					
87455-10W10	Finisher	1	720	Svart Plastkåpa		Philipson kartong 1	
87455-10W12	Finisher	1	720	Blå Plastkåpa			
87615-01A00	Bolt	2	B11, N12 m fl	Svart, special		Kartong Träolja	
87640-W1002	Board	4	910	Blå  			
87694-1F720		1					
88320-14R04	Trim-Cover	1					
88670-61M01	Trim- Rear-Back	1	N13	0686-1088 (3HB+5HB) SLX			
88841-D1202	Seat Belt	1	T11	Rött			
88841-D1500	Seat Belt	1	T11	Grått			
88850-13E03	Assy – Safety belt	1			Grått	Kartong Leksandsbröd	
90352-w2700	Moulding	2	910	kromlister			
90451-01M00	Stay	1	N12  	Gasfjäder baklucka?		Gett till Taman	150€
90502-01M10	Lock Lift	1	N12, B11, S12	Låsmekanism baklucka		Kartong Bluebird MTR478	82$
90502-R8000	Lock  	1	M10, E23	Låsmekanism baklucka		Philipson kartong 2	30$
90510-10W02	Stay	3	720	Huvgångjärn?		Philipson kartong 1	
90602-A9501	TAIL LOCK	1	510	UTAN NYCKEL?		KARTONG 3725	
90606-R8215	Hanble-Set	1	E23	Stor list Nissan för baklucka			122$
90801-U8625	Moul-Finish	1	810	kromlister bagagelucka kombi			
90812-U8611		9	810	Plastclips		Kartong Träolja	
90890-01R00	Emblem	1	M10	Prarie		Kartong Leksandsbröd	
90890-30R01	Label Rear	1					
90896-1N013	Label Rear	1					
90900-60M02	Back Door	1	N13	Grå Plastpanel		Bland Lister och Paneler	
90900-60M03	Finisher Assy-back door	1	N13	Svart plast på insida baklucka			
922?0-W2100	Cock	1	910			Philipson kartong 2	
92300-00QAA	Resistance-Elec	1					
92408-W2100	Tube	1	910	Gummislang med koppling för värme		Philipson kartong 1	
92470-H0050		4					
93332-01W01	Rope Hook	1	720	Dragögla		Philipson kartong 1	
93447-08W00	Bumper	1	720	Stötfångarhörn			
93470-01G00	Hinge	1				Philipson kartong 1	
93596-10W00		1		plåt		Philipson kartong 1	
93840-2S400	Protector	1					
95118-01W06	Bracket  	1	720	Kraftig Plåt		Kartong Pågen	
96301-C8210	Door Mirror	1		Svart plast  			
96302-28L25	Mirror	1	C31	Dörrspegel Vänster			
96314-09M60	Packing  	1		Gummi bakom spegel		Philipson kartong 1	
96315-D1101	Protector	1	T11	Gummipackning Vid spegel		Philipson kartong 1	
96318-01M00	Grommet	1		Gummigenomföring		Philipson kartong 1	
96318-04B10	Bracket  	1	K10	Svart Plastkåpa		Philipson kartong 1	
96319-D1101	Rubber	1	T11	Gummi vid spegel		Philipson kartong 1	
96321-03W20	Interior Mirror	1	720			Kartong Träolja	
96502-D3000	Tray	1	T11?	Askkopp Grå dörr		Kartong Bluebird MTR478	
96706-P0105	Grommet screw	1	E23,	grommet screw	flertal modeller		
96928-VJ200	Lock A	1					
96930-R8500	Rubber	1	E23	Runt Handbromsspak	Brun	Kartong Bluebird MTR480	
98830-AY025		1					
99038-41A17	Accent Stripe	1					
A6455-60w00	Gasket Kit	1		DCF342 Carb			
art nummer	beskrivning	antal	Modell	Kommentar	Färg	Lagerplats	Pris AMB el liknande
B5050-U0200	Cable	1	610	Typ Hastighetsmätarkabel		Philipson kartong 1	
B6080-69A00	Aim ADPT	3				Kartong Leksandsbröd	
B6553-89915	Sealer	1	T12,				
B7677-35F00	Bulb	1					
D4100-08W90	Cup Kit R/W Cyl	1		Nabco incl 44112-P0201, 44124-T6000		vid sidan av	
D4100-E0191	Cup Kit R/W Cyl	2		Tokico incl 44112-P0211, 44124-E0210, 41129-A2410		vid sidan av	
Did 06B-2	Roller chain	1					
F2022-01M85	Sub Bumper Kit	1		Med Stötfångare			
G7905-P9160	Accent Stripe	1	S130			Till Hayder	
G9924-01B00	Bump Rub Filler	1				Kartong Träolja	
Ke998-KL025AA	Lackstift	1					
KRC19-00025	Grease Front Hub	1					
M255K	Main STD A10	1					
M258K	Main STD A12	1					
R255K	C/R STD A12/A14	1					
SWN30045	A14 STD piston rings	1					
